Date Info,Country Info,Name,Review Title,Content,Rating,Link,Product Title
" November 22, 2022",Reviewed in the United States ,Gary Thompson,iPhone 11 Pro,The phone is great so far. Only had it a few weeks. Battery has good life and charges fast. The camera takes great pictures. This is a great phone for the cost. Would recommend.,5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-64GB-Midnight-Green/dp/B07ZQRMWVB/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 11 Pro, 64GB, Midnight Green - Unlocked (Renewed)"
" November 27, 2022",Reviewed in the United States ,Anitam918,Bought as a gift for my son,My son is delighted with it. His previous iPhone was a 7 without any memory left. I have the 12 and they are very similar.,5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-64GB-Midnight-Green/dp/B07ZQRMWVB/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 11 Pro, 64GB, Midnight Green - Unlocked (Renewed)"
" December 1, 2022",Reviewed in the United States ,Andreina,"En excelente condiciones, muy sorprendida.","Me agrado la condición de la bateria, y la excelente condicion que de ve el telefono fisico, 100% recomendado.",5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-64GB-Midnight-Green/dp/B07ZQRMWVB/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 11 Pro, 64GB, Midnight Green - Unlocked (Renewed)"
" November 29, 2022",Reviewed in the United States ,Jose Medina Ambato,"Excelente cell, sin ningun detalle malo","Adquiri el Iphone 11 pro renovado excelente. Mediante el vendendor DirectCertified. Sin ningun rasguño, nuevo y al 100% de bateria. IN LOVE",5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-64GB-Midnight-Green/dp/B07ZQRMWVB/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 11 Pro, 64GB, Midnight Green - Unlocked (Renewed)"
" November 19, 2022",Reviewed in the United States ,Kim,Like new,"I purchased the renewed premium, phone did not have any scratches and battery was %100. I was lucky to get this phone it is basically brand new. Everything is functioning on the phone",5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-64GB-Midnight-Green/dp/B07ZQRMWVB/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 11 Pro, 64GB, Midnight Green - Unlocked (Renewed)"
" December 1, 2022",Reviewed in the United States ,JMLewis,"Arrived as advertised  Excellent condition, no scratches anywhere  Battery 94%",No damage or scratches Battery 94% Quick transfer from old iphone 6. Fast Delivery!,5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-64GB-Midnight-Green/dp/B07ZQRMWVB/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 11 Pro, 64GB, Midnight Green - Unlocked (Renewed)"
" October 30, 2022",Reviewed in the United States ,Paciência André,The Battery life,"I dislike the fact that the Battery is draining too fast, a part from that everything is working fine.",4.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-64GB-Midnight-Green/dp/B07ZQRMWVB/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 11 Pro, 64GB, Midnight Green - Unlocked (Renewed)"
" November 21, 2022",Reviewed in the United States ,Esthepany,Costo beneficio buena compra,"El celular tenía unos pocos rayones, a los lados la Pantalla esta bien, fotos también la batería está al 80% por el costo fue una buena compra hasta el momento",5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-64GB-Midnight-Green/dp/B07ZQRMWVB/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 11 Pro, 64GB, Midnight Green - Unlocked (Renewed)"
" November 7, 2022",Reviewed in the United States ,brian james lovingood,Excellent Upgrade,"I had the IPhone X and it started running slow, charging port didn’t work… needed an upgrade so I went with this IPhone 12 Pro: fully unlocked…I’m not disappointed. I transferred my SIM card over to the new phone and used my MacBook to transfer all my data/contacts/apps…took less than 5 mins and another 10 mins logging back into apps to approve face recognition…my favorite feature!!! After that…it was ready to go!. Face recognition is quick, browser tabs open and process quickly, and the battery life is long-lasting and dependable. Aside from functionality, the appearance is beautiful; clean lines, no chips or dents, and the Pacific Blue is an awesome color. The screen is so clear and vibrant…I was impressed with how detailed everything looks compared to the IPhone X. I could have upgraded to the ‘13 or ‘14 but went with the ‘12 because I’m wasn’t looking for a ton of features besides calling, texting, web browsing, taking some photos, watching a video here or there, and running a few apps. If you’re like me…the 12 Pro is a good choice for the money.. The 12 vs 12 Pro: if you want to take better pics…go with the Pro, but if you don’t really care about photo quality…the regular IPhone 12 might be you better and cheaper choice.. That said, I’m impressed the most with the night shooting…above par compared to what I’ve used in the past…worth the upgrade to the Pro for me.. Overall…extremely happy with my purchase!",5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Pacific-Blue/dp/B08PNHB9L7/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 12 Pro, 256GB, Pacific Blue - Fully Unlocked (Renewed)"
" November 30, 2022",Reviewed in the United States ,Lwpazmin13,Puede que si puede que no,"El equipo parecía casi flamsnt excelente como lo dice la disposición, recién hoy q llegue a eeuu lo pude ver, tiene una raya en la pantalla q se nota, y tiene una batería d 88 % de vida, es decir q en par meses d uso bajara a 80 y tocara cambiarse, pague casi 600 x un equipo flamante y no es lo q recibí",4.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Pacific-Blue/dp/B08PNHB9L7/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 12 Pro, 256GB, Pacific Blue - Fully Unlocked (Renewed)"
" November 29, 2022",Reviewed in the United States ,Javier,"Great, but…","The phone came as advertised, like new. I don’t see a single scratch on the screen nor behind the phone. Phone came unlocked and quick, no worries there. Its not a perfect 5/5 because of the battery life on the device. Mine came with 87%, would have liked at least 90%+ but maybe thats being nit picky. Overall good device for the price.",4.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Pacific-Blue/dp/B08PNHB9L7/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 12 Pro, 256GB, Pacific Blue - Fully Unlocked (Renewed)"
" November 28, 2022",Reviewed in the United States ,Oscar S.,Great 👍,"The phone got really heated up when it was setting up and there was very few glitches with it, but other than that the phone works fine, and it has 87% battery health I’d say that’s pretty good. Physically, the screen was scratched in the edges, the camera did not have a single scratch or cracks, the metal on the edges wasn’t scratched, and the charging port also works without being bent. Good 👍",5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Pacific-Blue/dp/B08PNHB9L7/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 12 Pro, 256GB, Pacific Blue - Fully Unlocked (Renewed)"
" December 1, 2022",Reviewed in the United States ,ruth,ARRIVAL ON POINT,The Box it came in was a Smartphone box not a APPLE BOX. I purchased this as a Christmas gift for my grandson.,4.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Pacific-Blue/dp/B08PNHB9L7/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 12 Pro, 256GB, Pacific Blue - Fully Unlocked (Renewed)"
" November 23, 2022",Reviewed in the United States ,Amazon Customer,So far so good,"I just received this device today. After inspection I could not find any scratches or signs of wear. It looks brand new. It powers up, charges, connects to wifi, etc. as it should. Activating service was easy and fast, just had to insert the sim card from my old device. Battery is at 89%. I am very happy with this purchase thus far. I will update if there are any hiccups",5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Pacific-Blue/dp/B08PNHB9L7/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 12 Pro, 256GB, Pacific Blue - Fully Unlocked (Renewed)"
" November 27, 2022",Reviewed in the United States ,Amazon Customer,Phone was in excellent shape but..,The phone came in perfect the only thing I had a issue with was the battery life was at 84% and it’s only a 2 year old phone,4.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Pacific-Blue/dp/B08PNHB9L7/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 12 Pro, 256GB, Pacific Blue - Fully Unlocked (Renewed)"
" November 19, 2022",Reviewed in the United States ,Joaquín Vasco,For that price it’s worth it!,"So far so good Everything is good so far but I didn’t like the way Amazon left my packet on my door. They left the package almost in the street, what a irresponsibility! Someone could stole it!",4.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Pacific-Blue/dp/B08PNHB9L7/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 12 Pro, 256GB, Pacific Blue - Fully Unlocked (Renewed)"
" December 4, 2022",Reviewed in the United States ,Krishaun barrett,great device,great quality nice battery life charges fast,4.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Pacific-Blue/dp/B08PNHB9L7/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 12 Pro, 256GB, Pacific Blue - Fully Unlocked (Renewed)"
" December 5, 2022",Reviewed in the United States ,Alvaro Ojeda,Good condition for the price,Good condition. No scratches,4.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Pacific-Blue/dp/B08PNHB9L7/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 12 Pro, 256GB, Pacific Blue - Fully Unlocked (Renewed)"
" November 23, 2022",Reviewed in the United States ,mateo barrezueta,buen estado,"Se encontraba en un muy buen estado, la batería era moderada, todo se encuentra bien, Face ID, pantalla y sim. Recomendado.",4.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Pacific-Blue/dp/B08PNHB9L7/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 12 Pro, 256GB, Pacific Blue - Fully Unlocked (Renewed)"
" November 28, 2022",Reviewed in the United States ,Randell Lezama,Value for Money,This phone was a good purchase and value for money.,4.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Pacific-Blue/dp/B08PNHB9L7/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 12 Pro, 256GB, Pacific Blue - Fully Unlocked (Renewed)"
" November 14, 2022",Reviewed in the United States ,Corey W,Don't be scared of Renewed iPhones,"Usually the term refurbished and renewed scares people and right fully so. There are many sellers online that sell junk. If you carefully research the seller, you can have a great experience and save LOTS of $$. I bought this iPhone 12 Pro from Mobile Supply on AMZ and the phone was excellent! It honestly looked brand new. The seller was prompt and courteous on communication.. I have bought other Renewed items on AMZ and have had good experiences, but I would check out the seller each time.",5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Pacific-Blue/dp/B08PNHB9L7/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 12 Pro, 256GB, Pacific Blue - Fully Unlocked (Renewed)"
" November 19, 2022",Reviewed in the United States ,saumil solanki,Nice condition for price,Minor scratches on the side and screen but it’s really good device. My mom liked it.,4.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Pacific-Blue/dp/B08PNHB9L7/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 12 Pro, 256GB, Pacific Blue - Fully Unlocked (Renewed)"
" November 23, 2022",Reviewed in the United States ,nikoline ebotmanyinaw,All of the three above are important,Changed my review again seller sent screen with a screen protector in addition. Had given them 4 stars because of the price at the time but had changed it to 5 stars because everything about phone is excellent.,5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Pacific-Blue/dp/B08PNHB9L7/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 12 Pro, 256GB, Pacific Blue - Fully Unlocked (Renewed)"
" November 5, 2022",Reviewed in the United States ,Areeb,Phone is in good condition and it works absolutely fine,"Phone has no scratches, looks just like brand new. Battery life is 92% and the phone works just fine. Definitely recommend this seller.",4.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Pacific-Blue/dp/B08PNHB9L7/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 12 Pro, 256GB, Pacific Blue - Fully Unlocked (Renewed)"
" September 17, 2022",Reviewed in the United States ,Julia,90% battery and a bit of a high price,I’m a little annoyed that the price dropped from $696 to $629 a couple days after ordering but I guess my timing was off with the 14 coming out. Battery health is at 90% but otherwise the phone is like new. Camera is such a step up from my XR! Definitely faster and I have better signal with the 5G. Happy with my purchase just wish I got a better deal. Comes with an extra charger which is nice because Apple does not include chargers anymore.,4.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Pacific-Blue/dp/B08PNHB9L7/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 12 Pro, 256GB, Pacific Blue - Fully Unlocked (Renewed)"
" October 4, 2022",Reviewed in the United States ,James Summers,Great Refirb for Cost Effectiveness,"**Edit** 10/12/2022:. This phone's battery has now decreased to 96% since my last update a week ago. I lowered to 3 stars from 4 stars as this phone seems to be degrading fast!. ------. Ordered this phone as a cost effective alternative to the 13 and/or 14 as the features and ""Bells and Whistles"". Was forced to update my previous device as the iPhone 7 no longer supports iOS 16 :-(. Thoughts on this order/process:. Pros:. -Looks brand new. -Faster than my iPhone 7 ;-). -Camera is awesome. -Battery Life (con below) was received at 98%!. -Fast, seamless setup.. -Unlocked and Not T-Mobile (which I originally ordered). -Came with charger cord/adapter. -Fast delivery. -Apple certified parts validated in settings (screen, etc.). Cons:. -Battery life went to 97% after one week of use?! That makes me very nervous.. -There were some dings I found on the outer edge of the phone in 4 places-No biggie as there's a cover on it now.. -Wish there was an option for T-mobile vs. Unlocked. Apparently, there are multiple sellers on this product and even though I chose ""T-mobile"" I received ""Unlocked"" which is fine, but I paid more for the T-mobile vs. another seller that was a cheaper ""Unlocked"" option.. Other than that I'd rate this purchase 4-4.5. I will update accordingly as I progress with the life of this device. I'm just so happy to be upgraded to a newer iPhone!",3.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Pacific-Blue/dp/B08PNHB9L7/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 12 Pro, 256GB, Pacific Blue - Fully Unlocked (Renewed)"
" October 31, 2022",Reviewed in the United States ,Hangasu Temam,It say fully unlocked but it's not😊,,4.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Pacific-Blue/dp/B08PNHB9L7/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 12 Pro, 256GB, Pacific Blue - Fully Unlocked (Renewed)"
" November 11, 2022",Reviewed in the United States ,Joseph Poole,Amazing! Would buy from seller again,I was very skeptical buying a refurbished phone but I am so happy I did! This phone is so amazing! There isn’t a single scratch on it and the battery life is even at 90%! Worth the money 100%,5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Pacific-Blue/dp/B08PNHB9L7/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 12 Pro, 256GB, Pacific Blue - Fully Unlocked (Renewed)"
" November 13, 2022",Reviewed in the United States ,Mrflashport,"Phone is in A1 condition, great alternative to carrier financed stuff","The device I received looks and could pass for new. Battery health shows 88 percent. Works flawlessly, and no problem updating to iOS 16.1.1. Why people continue to get conned into signing 2 and 3 year agreements to finance a phone is beyond me. Having an UNLOCKED phone like this iPhone X is a great way to afford much better deals from MVNOs like Mint, Visible, etc without being handcuffed to a carrier for years and the freedom to port out if service degrades or they start playing games with the bill.. The X is still supported by Apple, is the right size, and plenty of speed for what most people do with a phone. I bought the 256GB model for $250. You really can't go wrong with that. A high quality 20 watt charger and LONG (much longer than what came with the phone) Lightning cable was also included.. Phones like this have plenty of life left in them and keep us free from the scams that carrier financing are without draining our bank accounts. It's also nice to not have all the carrier bloatware shoved down your throat (more a problem with Android than iOS).",5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Space-Gray/dp/B081TMCS8H/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone X, US Version, 256GB, Space Gray - Unlocked (Renewed)"
" November 17, 2022",Reviewed in the United States ,Farm life,Very good condition but!,I’m not one of those that has to have the newest latest version phone so this was a welcome purchase and the condition was excellent the only problem I’ve had so far is the battery seems to run down faster than expected this could be me or Like a lot of people the previous owner may have kept the phone on charge every chance they got from what I understand this is not a good idea it shortens the life of a battery they recommend not charging until the phone goes below 40% Because with batteries like this nowadays the battery can only be charged a certain number of times and if you’re charging it when it’s not needed your shortening my life of the battery,5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Space-Gray/dp/B081TMCS8H/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone X, US Version, 256GB, Space Gray - Unlocked (Renewed)"
" December 2, 2022",Reviewed in the United States ,sajfish123,Excellent Quality Love this IPhone device.  The seller is Great!!,"I loved this I Phone X it is exactly as described no big scratches, or dents minor scratches that look like new was activated in minutes. The seller is super nice and understanding I will highly recommend this seller Five stars for the seller. It was an un-locked I Phone X I updated to IOS 16 within Minutes and came with a box and charger too.",5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Space-Gray/dp/B081TMCS8H/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone X, US Version, 256GB, Space Gray - Unlocked (Renewed)"
" November 18, 2022",Reviewed in the United States ,Black Pearls,Just wow,My daughter loves her phone. The condition of the one we received is what I would consider 90% great. It had very light scuffs on the corners as if it shifted around in a case and an ever so light scratch on the back glass. The battery was the best part with its health at 95%. Sound is great and Face ID works flawlessly. Great purchase. As of writing this It was also able to update to iOS 16.1,5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Space-Gray/dp/B081TMCS8H/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone X, US Version, 256GB, Space Gray - Unlocked (Renewed)"
" December 1, 2022",Reviewed in the United States ,Marie Komori,Battery,It came with 75% battery life. I got to change it?,4.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Space-Gray/dp/B081TMCS8H/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone X, US Version, 256GB, Space Gray - Unlocked (Renewed)"
" October 15, 2022",Reviewed in the United States ,Eddin Sauceda,Awesome 👌 item,"It is awesome 👌 a checked every detail and I was amazed with the features and speed , I am an android user , and with TV feature and casting speed up fast on a 2.5 internet speed , didn't try 5g since didn't need it, music , video , apps instantly opens , battery at 100% impress not sure why not giving you the 5 star , ahh yes it got here late but in great conditions.",4.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Space-Gray/dp/B081TMCS8H/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone X, US Version, 256GB, Space Gray - Unlocked (Renewed)"
" November 9, 2022",Reviewed in the United States ,Joey Saint-Surin,"Sim was locked, it has been returned","It sold as an unlocked phone but it was locked, cricket wireless was unable to activate it.. I wish they could unlock and send it back to me.",4.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Space-Gray/dp/B081TMCS8H/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone X, US Version, 256GB, Space Gray - Unlocked (Renewed)"
" November 22, 2022",Reviewed in the United States ,Pavlo,Good phone,I love this phone head for over year been using everything great battery started dieing so fast after first year and then when dropped on concrete has cracked completly got replaced screen from you break I fix the Face ID stop working couldn’t help know ordering new phone going iPhone 12mini,5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Space-Gray/dp/B081TMCS8H/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone X, US Version, 256GB, Space Gray - Unlocked (Renewed)"
" November 17, 2022",Reviewed in the United States ,Chunguito alvarenga,Salió bueno,Retraso en el pedido,4.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Space-Gray/dp/B081TMCS8H/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone X, US Version, 256GB, Space Gray - Unlocked (Renewed)"
" October 26, 2022",Reviewed in the United States ,Vee,Great Customer Service,"The first device I got worked but it did not recognize an aux cord to be able to connect to the car or head phones and I was also having Bluetooth connectivity issues. I contacted the seller and they were very responsive and were easy to communicate with. I sent back the phone and they sent me a replacement and I have not had any issues at all! The replacement iPhone works great and my daughter loves it! The seller is easy to work with, I would definitely buy from them again.",5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Space-Gray/dp/B081TMCS8H/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone X, US Version, 256GB, Space Gray - Unlocked (Renewed)"
" November 3, 2022",Reviewed in the United States ,Matt white,80% battery capacity,I like it. Cosmetically flawless. Battery leaves a bit to be desired,4.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Space-Gray/dp/B081TMCS8H/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone X, US Version, 256GB, Space Gray - Unlocked (Renewed)"
" November 8, 2022",Reviewed in the United States ,Hailey D,Above and beyond expectations,"I’ve only ever gotten phones new at my carriers store, so I was SO hesitant to buy a phone online, especially a refurbished one. I am beyond satisfied with this though. It’s practically brand new. The battery health is 100%, not a single scratch, dent, anything! Definitely worth it and would absolutely recommend buying from here",5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Space-Gray/dp/B081TMCS8H/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone X, US Version, 256GB, Space Gray - Unlocked (Renewed)"
" November 12, 2022",Reviewed in the United States ,Alexania Ramirez,Buena compra,"Habia leido tantas malas reseñas del vendedor que fui con miedo, me arriesgué y la verdad que estoy complacida hasta la fecha, solo llevo 2 semanas usandolo y aún no presenta fallas, está como nuevo, me llegó bien empacado, espero no tener incovenientes, pero de momento muy complacida.",5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Space-Gray/dp/B081TMCS8H/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone X, US Version, 256GB, Space Gray - Unlocked (Renewed)"
" October 22, 2022",Reviewed in the United States ,Luna de Rio,phone is ok but,i have to get the issuse of the ghost touching no matter how many times i reset its keeps happing since the day it came,4.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Space-Gray/dp/B081TMCS8H/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone X, US Version, 256GB, Space Gray - Unlocked (Renewed)"
" October 19, 2022",Reviewed in the United States ,Brandon,Great condition,Battery life was around 83%. Phone is un great condition. Looks like a brand new phone. Definitely recommend if you are not looking to buy an expensive phone,4.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Space-Gray/dp/B081TMCS8H/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone X, US Version, 256GB, Space Gray - Unlocked (Renewed)"
" September 20, 2022",Reviewed in the United States ,Artur J.,The phone is fully unlocked and looks brand new,"I loved the phone in overral. It came well packed, for a refurbished phone it looks like a new one. It shipped quickly to my country though I used a forwarder to send it to my country, Angola. The screenjust looks nice, and face ID works perfectly. The battery capacity is 82%, not a great thing but was already expecting. So, I recommed to buy from this seller.",4.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Space-Gray/dp/B081TMCS8H/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone X, US Version, 256GB, Space Gray - Unlocked (Renewed)"
" October 4, 2022",Reviewed in the United States ,Riley P.,Great phone for the price I paid.,The phone works great and was easy to set up. The phone looks great minus a couple knicks around the edge which are easily hidden with a phone case. Other than that I’m very happy with my purchase.,4.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Space-Gray/dp/B081TMCS8H/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone X, US Version, 256GB, Space Gray - Unlocked (Renewed)"
" October 22, 2022",Reviewed in the United States ,Ximena Guzman,So far so good,"Bought this Sunday received it on Wednesday with prime shipping (did have to pay an extra $10). Have been using it since and it works great! Battery life is good which I wasn’t expecting since it is an older phone, and I know how iPhones get once they are old. I used my SIM Card form my old phone and didn’t have any issues connecting to it. Overall, I’m really satisfied with this purchase!",5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Space-Gray/dp/B081TMCS8H/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone X, US Version, 256GB, Space Gray - Unlocked (Renewed)"
" December 2, 2022",Reviewed in the United States ,Susan Norfleet,Works great!,My grandson loved this.,5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Space-Gray/dp/B081TMCS8H/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone X, US Version, 256GB, Space Gray - Unlocked (Renewed)"
" December 2, 2022",Reviewed in the United States ,Cláudio Fernandes,Perfect…,🙌🏾 5 stars,5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Space-Gray/dp/B081TMCS8H/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone X, US Version, 256GB, Space Gray - Unlocked (Renewed)"
" November 28, 2022",Reviewed in the United States ,Frank Sinatra,Battery longevity is in question.,"I bought this phone for work related use. I opted to go the refurbished route given my use case. After looking through my many options and deciding IOS is best for my business use I went ahead and pulled the trigger on this amazon refurbished Iphone XS. I knew what I was going into and fully expected this phone to have some minor blemishes and at least 80% battery.. Upon arrival, I was satisfied with the phone despite the phone having much more extensive screen wear than expected AND a pretty poor excuse for a screen protector meant to cover up the screen wear. It is however an old model, refurbished phone, so that is to be expected.. Here is the massive flub. The battery capacity.. Upon receiving the iphone I promptly turned it on and tested the device, including the battery life. 91%. Given they guarantee 80% I thought I got really lucky and hit the refurbished jackpot.. Well, fast forward not even a week and I decided to check the battery life again. 82%????. Now I am no engineer, but 9% battery degradation in less than a week sounds excessive.. I figured its still above 80%(what was advertised) so I still got the product I payed for. I can live with a shorter battery life.. Fast forward 7 more months of minimal use. The phone is on daily with very limited screen time. Work related texts and calls. Occasionally audible, or spotify use. Monitored all my charging to prevent over charging.. Now my battery health is at 60%.. Im not sure what rate of degradation is normal but given my use case mine seems to have died unreasonably quickly. I bought this as a cheaper alternative to a new iphone but 300 is by no means cheap and for a device that is quickly dying 8 months later.. I am always a bit nervous buying refurbished tech, especially from Amazon.. Buying refurbished is a flip of a coin and you may get luckier than me but this left a sour taste in my mouth and left me feeling inclined to leave this review as a disclaimer.. In the future I will either buy new, or go the ebay refurbished route given their refurbs tend to be a bit cheaper and come with a 1 year warranty on all ebay certified refurbished tech.. Good luck to all those in the market. If you decide to go this route, I hope you get luckier than I did.",3.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-Fully-Unlocked-256/dp/B07TJBCC7H/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone XS, US Version, 256GB, Space Gray - Unlocked (Renewed)"
" November 22, 2022",Reviewed in the United States ,Kalyan Nath,Great deal very satisfied,"Bought this from MOBILESUPPLY. I purchased the 'good' quality and was more than happy. Yes, the phone has some scratches on the sides, but that is to be expected from a 'good' quality 5 year old phone. It will be going in a case anyways. Back glass/cameras and front screen are in perfect condition. Face ID works great and the transfer process from my old phone was smooth. Battery health was at 85%, which is again 'good' for a 5 year old phone. I can vouch for MOBILESUPPLY if you can purchase from them.",5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-Fully-Unlocked-256/dp/B07TJBCC7H/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone XS, US Version, 256GB, Space Gray - Unlocked (Renewed)"
" November 26, 2022",Reviewed in the United States ,Colleen,While we had problems switching to this phone,We did eventually get the phone to work. And now that the phone is more than an expensive calculator/paperweight he loves it. The battery life is currently 93% He loves the facial recognition though the mask wearing is a bit of a pain. Otherwise the phone appears flawless and is safely nested in its new Defender case.,5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-Fully-Unlocked-256/dp/B07TJBCC7H/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone XS, US Version, 256GB, Space Gray - Unlocked (Renewed)"
